_ID,X,Y
486,148.055000,-40.797500
487,144.725000,-40.677500
488,144.975000,-40.677500
489,144.725000,-40.557500
490,148.185000,-40.557500
491,144.855000,-40.437500
492,148.075000,-40.437500
493,148.195000,-40.437500
494,148.315000,-40.437500
495,148.435000,-40.437500
496,148.315000,-40.317500
497,148.065000,-40.197500
498,148.185000,-40.197500
499,148.305000,-40.197500
500,143.865000,-40.077500
501,143.985000,-40.077500
502,148.065000,-40.077500
503,148.185000,-40.077500
504,143.865000,-39.957500
505,143.985000,-39.957500
506,144.105000,-39.957500
507,147.935000,-39.957500
508,148.055000,-39.957500
509,148.175000,-39.957500
510,143.865000,-39.837500
511,143.985000,-39.837500
512,144.105000,-39.837500
513,147.815000,-39.837500
514,147.935000,-39.837500
515,148.055000,-39.837500
516,143.865000,-39.717500
517,143.985000,-39.717500
518,144.105000,-39.717500
519,143.985000,-39.597500
520,147.325000,-39.477500
