_ID,X,Y
653,145.795000,-41.447500
654,145.885000,-41.447500
655,145.975000,-41.447500
656,146.065000,-41.447500
657,146.155000,-41.447500
658,146.245000,-41.447500
659,146.335000,-41.447500
660,146.425000,-41.447500
661,146.515000,-41.447500
662,146.605000,-41.447500
663,146.695000,-41.447500
664,146.785000,-41.447500
665,146.875000,-41.447500
666,146.965000,-41.447500
667,147.055000,-41.447500
668,147.145000,-41.447500
669,147.235000,-41.447500
670,147.325000,-41.447500
671,147.415000,-41.447500
672,147.505000,-41.447500
673,147.595000,-41.447500
674,147.685000,-41.447500
675,147.775000,-41.447500
676,147.865000,-41.447500
677,147.955000,-41.447500
678,148.045000,-41.447500
679,148.135000,-41.447500
680,148.225000,-41.447500
681,144.805000,-41.357500
682,144.895000,-41.357500
683,144.985000,-41.357500
684,145.075000,-41.357500
685,145.165000,-41.357500
686,145.255000,-41.357500
687,145.345000,-41.357500
688,145.435000,-41.357500
689,145.525000,-41.357500
690,145.615000,-41.357500
691,145.705000,-41.357500
692,145.795000,-41.357500
693,145.885000,-41.357500
694,145.975000,-41.357500
695,146.065000,-41.357500
696,146.155000,-41.357500
697,146.245000,-41.357500
698,146.335000,-41.357500
699,146.425000,-41.357500
700,146.515000,-41.357500
701,146.605000,-41.357500
702,146.695000,-41.357500
703,146.785000,-41.357500
704,146.875000,-41.357500
705,146.965000,-41.357500
706,147.055000,-41.357500
707,147.145000,-41.357500
708,147.235000,-41.357500
709,147.325000,-41.357500
710,147.415000,-41.357500
711,147.505000,-41.357500
712,147.595000,-41.357500
713,147.685000,-41.357500
714,147.775000,-41.357500
715,147.865000,-41.357500
716,147.955000,-41.357500
717,148.045000,-41.357500
718,148.135000,-41.357500
719,148.225000,-41.357500
720,144.715000,-41.267500
721,144.805000,-41.267500
722,144.895000,-41.267500
723,144.985000,-41.267500
724,145.075000,-41.267500
725,145.165000,-41.267500
726,145.255000,-41.267500
727,145.345000,-41.267500
728,145.435000,-41.267500
729,145.525000,-41.267500
730,145.615000,-41.267500
731,145.705000,-41.267500
