_ID,X,Y
431,146.405000,-42.167500
432,146.615000,-42.167500
433,147.025000,-42.167500
434,147.305000,-42.167500
435,147.655000,-42.167500
436,147.865000,-42.167500
437,147.935000,-42.167500
438,148.005000,-42.167500
439,148.075000,-42.167500
440,148.285000,-42.167500
441,145.285000,-42.097500
442,145.355000,-42.097500
443,145.425000,-42.097500
444,145.495000,-42.097500
445,145.565000,-42.097500
446,145.705000,-42.097500
447,145.775000,-42.097500
448,145.845000,-42.097500
449,145.915000,-42.097500
450,145.985000,-42.097500
451,146.055000,-42.097500
452,146.125000,-42.097500
453,146.195000,-42.097500
454,146.335000,-42.097500
455,146.405000,-42.097500
456,146.475000,-42.097500
457,146.545000,-42.097500
458,146.895000,-42.097500
459,147.105000,-42.097500
460,147.245000,-42.097500
461,147.455000,-42.097500
462,147.595000,-42.097500
463,147.735000,-42.097500
464,147.805000,-42.097500
465,147.875000,-42.097500
466,147.945000,-42.097500
467,148.085000,-42.097500
468,148.225000,-42.097500
469,148.295000,-42.097500
470,145.355000,-42.027500
471,145.425000,-42.027500
472,145.495000,-42.027500
473,145.635000,-42.027500
474,145.705000,-42.027500
475,145.775000,-42.027500
476,145.845000,-42.027500
477,145.915000,-42.027500
478,145.985000,-42.027500
479,146.055000,-42.027500
480,146.125000,-42.027500
481,146.195000,-42.027500
482,146.265000,-42.027500
483,146.335000,-42.027500
484,146.475000,-42.027500
485,146.545000,-42.027500
486,146.615000,-42.027500
487,146.685000,-42.027500
488,146.895000,-42.027500
489,147.035000,-42.027500
490,147.105000,-42.027500
491,147.175000,-42.027500
492,147.245000,-42.027500
493,147.865000,-42.027500
494,147.935000,-42.027500
495,148.145000,-42.027500
496,148.215000,-42.027500
497,148.285000,-42.027500
498,145.215000,-41.957500
499,145.285000,-41.957500
500,145.355000,-41.957500
501,145.425000,-41.957500
502,145.495000,-41.957500
503,145.565000,-41.957500
504,145.635000,-41.957500
505,145.705000,-41.957500
506,145.775000,-41.957500
507,145.845000,-41.957500
508,145.915000,-41.957500
509,145.985000,-41.957500
510,146.055000,-41.957500
511,146.125000,-41.957500
512,146.195000,-41.957500
513,146.265000,-41.957500
514,146.335000,-41.957500
515,146.405000,-41.957500
516,146.475000,-41.957500
517,146.545000,-41.957500
518,146.825000,-41.957500
519,147.105000,-41.957500
520,147.175000,-41.957500
521,147.935000,-41.957500
522,148.005000,-41.957500
523,148.215000,-41.957500
524,148.285000,-41.957500
525,145.145000,-41.887500
526,145.215000,-41.887500
527,145.285000,-41.887500
528,145.355000,-41.887500
529,145.425000,-41.887500
530,145.495000,-41.887500
531,145.635000,-41.887500
532,145.705000,-41.887500
533,145.775000,-41.887500
534,145.845000,-41.887500
535,145.915000,-41.887500
536,145.985000,-41.887500
537,146.055000,-41.887500
538,146.125000,-41.887500
539,146.195000,-41.887500
540,146.265000,-41.887500
541,146.335000,-41.887500
542,146.405000,-41.887500
543,146.475000,-41.887500
544,146.545000,-41.887500
545,146.615000,-41.887500
546,146.895000,-41.887500
547,146.965000,-41.887500
548,147.035000,-41.887500
549,147.175000,-41.887500
550,147.455000,-41.887500
551,147.735000,-41.887500
552,147.805000,-41.887500
553,147.875000,-41.887500
554,147.945000,-41.887500
555,148.015000,-41.887500
556,148.155000,-41.887500
557,148.225000,-41.887500
558,145.145000,-41.817500
559,145.215000,-41.817500
560,145.355000,-41.817500
561,145.425000,-41.817500
562,145.495000,-41.817500
563,145.565000,-41.817500
564,145.635000,-41.817500
565,145.705000,-41.817500
566,145.775000,-41.817500
567,145.845000,-41.817500
568,145.915000,-41.817500
569,145.985000,-41.817500
570,146.055000,-41.817500
571,146.125000,-41.817500
572,146.195000,-41.817500
573,146.265000,-41.817500
574,146.335000,-41.817500
575,146.405000,-41.817500
576,146.475000,-41.817500
577,146.545000,-41.817500
578,146.615000,-41.817500
579,147.235000,-41.817500
580,147.445000,-41.817500
581,147.925000,-41.817500
582,147.995000,-41.817500
583,148.065000,-41.817500
584,148.135000,-41.817500
585,148.205000,-41.817500
586,145.005000,-41.747500
587,145.075000,-41.747500
588,145.215000,-41.747500
589,145.285000,-41.747500
590,145.355000,-41.747500
591,145.425000,-41.747500
592,145.565000,-41.747500
593,145.635000,-41.747500
594,145.705000,-41.747500
595,145.775000,-41.747500
596,145.845000,-41.747500
597,145.915000,-41.747500
598,145.985000,-41.747500
599,146.055000,-41.747500
600,146.125000,-41.747500
601,146.195000,-41.747500
602,146.265000,-41.747500
603,146.335000,-41.747500
604,146.405000,-41.747500
605,146.475000,-41.747500
606,146.545000,-41.747500
607,146.615000,-41.747500
608,146.685000,-41.747500
609,146.755000,-41.747500
610,146.825000,-41.747500
611,147.305000,-41.747500
612,147.715000,-41.747500
613,147.855000,-41.747500
614,147.995000,-41.747500
615,148.135000,-41.747500
616,148.205000,-41.747500
617,144.945000,-41.677500
618,145.015000,-41.677500
619,145.085000,-41.677500
620,145.155000,-41.677500
621,145.225000,-41.677500
622,145.295000,-41.677500
623,145.365000,-41.677500
624,145.435000,-41.677500
625,145.505000,-41.677500
626,145.575000,-41.677500
627,145.645000,-41.677500
628,145.715000,-41.677500
629,145.785000,-41.677500
630,145.855000,-41.677500
631,145.925000,-41.677500
632,145.995000,-41.677500
633,146.065000,-41.677500
634,146.135000,-41.677500
635,146.205000,-41.677500
636,146.275000,-41.677500
637,146.345000,-41.677500
638,146.415000,-41.677500
639,146.485000,-41.677500
640,146.555000,-41.677500
641,146.625000,-41.677500
642,147.455000,-41.677500
643,147.525000,-41.677500
644,147.595000,-41.677500
645,147.735000,-41.677500
646,147.805000,-41.677500
647,148.015000,-41.677500
648,148.225000,-41.677500
649,144.945000,-41.607500
650,145.015000,-41.607500
651,145.225000,-41.607500
652,145.295000,-41.607500
653,145.365000,-41.607500
654,145.435000,-41.607500
655,145.505000,-41.607500
656,145.575000,-41.607500
657,145.645000,-41.607500
658,145.715000,-41.607500
659,145.785000,-41.607500
660,145.855000,-41.607500
661,145.925000,-41.607500
662,145.995000,-41.607500
663,146.065000,-41.607500
664,146.135000,-41.607500
665,146.275000,-41.607500
666,146.345000,-41.607500
667,146.755000,-41.607500
668,147.655000,-41.607500
669,147.725000,-41.607500
670,147.865000,-41.607500
671,147.935000,-41.607500
672,148.285000,-41.607500
673,144.875000,-41.537500
674,144.945000,-41.537500
675,145.015000,-41.537500
676,145.085000,-41.537500
677,145.155000,-41.537500
678,145.225000,-41.537500
679,145.295000,-41.537500
680,145.365000,-41.537500
681,145.435000,-41.537500
682,145.505000,-41.537500
683,145.575000,-41.537500
684,145.645000,-41.537500
685,145.715000,-41.537500
686,145.785000,-41.537500
687,145.855000,-41.537500
688,145.925000,-41.537500
689,146.135000,-41.537500
690,146.275000,-41.537500
691,146.415000,-41.537500
692,146.485000,-41.537500
693,147.175000,-41.537500
694,147.455000,-41.537500
695,147.595000,-41.537500
696,147.665000,-41.537500
697,147.805000,-41.537500
698,148.085000,-41.537500
699,148.155000,-41.537500
700,148.225000,-41.537500
701,144.805000,-41.467500
702,144.875000,-41.467500
703,144.945000,-41.467500
704,145.015000,-41.467500
705,145.085000,-41.467500
706,145.155000,-41.467500
707,145.225000,-41.467500
708,145.295000,-41.467500
709,145.365000,-41.467500
710,145.435000,-41.467500
711,145.575000,-41.467500
712,145.645000,-41.467500
713,145.785000,-41.467500
714,145.855000,-41.467500
715,145.925000,-41.467500
716,145.995000,-41.467500
717,146.065000,-41.467500
718,146.135000,-41.467500
719,146.275000,-41.467500
720,146.345000,-41.467500
721,146.415000,-41.467500
722,146.625000,-41.467500
723,146.765000,-41.467500
724,147.175000,-41.467500
725,147.385000,-41.467500
726,147.525000,-41.467500
727,147.665000,-41.467500
728,147.735000,-41.467500
729,147.875000,-41.467500
730,147.945000,-41.467500
731,148.085000,-41.467500
732,148.225000,-41.467500
733,144.805000,-41.397500
734,144.875000,-41.397500
735,144.945000,-41.397500
736,145.015000,-41.397500
737,145.085000,-41.397500
738,145.155000,-41.397500
739,145.225000,-41.397500
740,145.295000,-41.397500
741,145.365000,-41.397500
742,145.435000,-41.397500
743,145.505000,-41.397500
744,145.575000,-41.397500
745,145.645000,-41.397500
746,145.785000,-41.397500
747,145.855000,-41.397500
748,145.925000,-41.397500
749,146.205000,-41.397500
750,146.415000,-41.397500
751,146.485000,-41.397500
752,146.695000,-41.397500
753,146.765000,-41.397500
754,146.835000,-41.397500
755,146.905000,-41.397500
756,147.255000,-41.397500
757,147.325000,-41.397500
758,147.395000,-41.397500
759,147.465000,-41.397500
760,147.535000,-41.397500
761,147.675000,-41.397500
762,147.745000,-41.397500
763,147.815000,-41.397500
764,147.885000,-41.397500
765,148.025000,-41.397500
766,148.095000,-41.397500
767,144.805000,-41.327500
768,144.875000,-41.327500
769,144.945000,-41.327500
770,145.015000,-41.327500
771,145.155000,-41.327500
772,145.225000,-41.327500
773,145.295000,-41.327500
774,145.365000,-41.327500
775,145.435000,-41.327500
776,145.505000,-41.327500
777,145.575000,-41.327500
778,145.645000,-41.327500
779,145.715000,-41.327500
780,145.785000,-41.327500
781,145.925000,-41.327500
782,146.615000,-41.327500
783,146.965000,-41.327500
784,147.245000,-41.327500
785,147.315000,-41.327500
786,147.385000,-41.327500
787,147.525000,-41.327500
788,147.595000,-41.327500
789,147.665000,-41.327500
790,147.735000,-41.327500
791,147.805000,-41.327500
792,147.875000,-41.327500
793,147.945000,-41.327500
794,148.155000,-41.327500
795,148.225000,-41.327500
796,148.295000,-41.327500
797,144.735000,-41.257500
798,144.805000,-41.257500
799,144.875000,-41.257500
800,144.945000,-41.257500
801,145.155000,-41.257500
802,145.225000,-41.257500
803,145.295000,-41.257500
804,145.365000,-41.257500
805,145.435000,-41.257500
806,145.505000,-41.257500
807,145.575000,-41.257500
808,145.645000,-41.257500
809,145.715000,-41.257500
810,145.855000,-41.257500
811,145.925000,-41.257500
812,146.065000,-41.257500
813,146.615000,-41.257500
814,146.685000,-41.257500
815,146.755000,-41.257500
816,147.585000,-41.257500
817,147.655000,-41.257500
818,147.865000,-41.257500
819,147.935000,-41.257500
820,148.005000,-41.257500
821,148.145000,-41.257500
822,148.215000,-41.257500
823,148.285000,-41.257500
824,144.735000,-41.187500
825,144.805000,-41.187500
826,144.875000,-41.187500
827,144.945000,-41.187500
828,145.015000,-41.187500
829,145.295000,-41.187500
830,145.365000,-41.187500
831,145.435000,-41.187500
832,145.505000,-41.187500
833,145.575000,-41.187500
834,145.645000,-41.187500
835,145.715000,-41.187500
836,145.785000,-41.187500
837,145.855000,-41.187500
838,146.545000,-41.187500
839,146.685000,-41.187500
840,146.755000,-41.187500
841,146.825000,-41.187500
842,147.235000,-41.187500
843,147.305000,-41.187500
844,147.655000,-41.187500
845,147.865000,-41.187500
846,148.005000,-41.187500
847,148.075000,-41.187500
848,148.145000,-41.187500
849,148.215000,-41.187500
850,144.665000,-41.117500
851,144.735000,-41.117500
852,144.805000,-41.117500
853,144.875000,-41.117500
854,145.015000,-41.117500
855,145.085000,-41.117500
856,145.155000,-41.117500
857,145.365000,-41.117500
858,145.435000,-41.117500
859,145.505000,-41.117500
860,145.645000,-41.117500
861,146.685000,-41.117500
862,147.375000,-41.117500
863,147.585000,-41.117500
864,147.935000,-41.117500
865,148.005000,-41.117500
866,144.665000,-41.047500
867,144.735000,-41.047500
868,144.875000,-41.047500
869,144.945000,-41.047500
870,145.295000,-41.047500
871,145.365000,-41.047500
872,145.435000,-41.047500
873,145.505000,-41.047500
874,145.575000,-41.047500
875,145.715000,-41.047500
876,147.025000,-41.047500
877,147.165000,-41.047500
878,147.235000,-41.047500
879,147.515000,-41.047500
880,147.585000,-41.047500
881,147.655000,-41.047500
882,147.725000,-41.047500
883,147.795000,-41.047500
884,148.005000,-41.047500
885,148.145000,-41.047500
886,148.215000,-41.047500
887,148.285000,-41.047500
888,144.665000,-40.977500
889,144.945000,-40.977500
890,145.355000,-40.977500
891,145.705000,-40.977500
892,147.505000,-40.977500
893,147.715000,-40.977500
894,147.785000,-40.977500
895,147.855000,-40.977500
896,147.925000,-40.977500
897,147.995000,-40.977500
898,148.065000,-40.977500
899,148.275000,-40.977500
900,144.735000,-40.907500
901,144.805000,-40.907500
902,144.875000,-40.907500
903,144.945000,-40.907500
904,145.495000,-40.907500
905,147.565000,-40.907500
906,147.975000,-40.907500
907,148.185000,-40.907500
908,148.255000,-40.907500
909,145.145000,-40.837500
910,147.635000,-40.837500
911,147.915000,-40.837500
912,147.985000,-40.837500
913,148.125000,-40.837500
914,148.195000,-40.837500
915,147.985000,-40.767500
916,148.055000,-40.767500
917,144.735000,-40.557500
918,148.125000,-40.557500
919,148.195000,-40.557500
920,144.735000,-40.487500
921,148.195000,-40.487500
922,144.945000,-40.417500
923,147.915000,-40.277500
924,148.055000,-40.207500
925,148.125000,-40.207500
926,148.335000,-40.207500
927,143.905000,-40.137500
928,148.255000,-40.137500
929,148.055000,-40.067500
930,148.265000,-40.067500
931,148.185000,-39.997500
932,148.255000,-39.997500
933,143.905000,-39.927500
934,148.125000,-39.927500
935,147.775000,-39.857500
936,147.845000,-39.857500
937,147.915000,-39.857500
938,147.985000,-39.857500
939,148.055000,-39.857500
940,143.905000,-39.787500
941,147.915000,-39.787500
942,147.985000,-39.787500
943,144.045000,-39.717500
944,147.985000,-39.647500
945,147.295000,-39.437500
946,146.395000,-39.227500
