response,weights,Site1.X,Site1.Y,Site2.X,Site2.Y,site1.Pred_01,site1.Pred_02,site1.Pred_03,site1.Pred_04,site2.Pred_01,site2.Pred_02,site2.Pred_03,site2.Pred_04
0.4017,1,293.920833,44.263889,291.9129,44.6342,98.34510803,86.33005524,102.4530182,90.29051208,73.74851227,80.29096985,90.52172852,72.80158997
0.559704484,1,293.920833,44.263889,266.589,44.5938,98.34510803,86.33005524,102.4530182,90.29051208,19.01685524,70.87601471,47.69622803,56.76383591
0.343396981,1,293.920833,44.263889,292.669444,45.255556,98.34510803,86.33005524,102.4530182,90.29051208,81.89266968,81.20903015,94.86753082,77.86894989
0.475462269,1,293.920833,44.263889,265.316,46.974,98.34510803,86.33005524,102.4530182,90.29051208,13.36180687,67.17084503,44.55718231,46.36514664
0.654832445,1,293.920833,44.263889,278.5,27.583333,98.34510803,86.33005524,102.4530182,90.29051208,54.72532272,173.3628845,106.4244843,78.48526001
0.57306404,1,293.920833,44.263889,285.092,41.002,98.34510803,86.33005524,102.4530182,90.29051208,80.75092316,117.5468216,96.56397247,101.5024872
0.636791744,1,261.841667,46.8575,291.9129,44.6342,11.50860786,65.2003479,35.11329651,43.70420837,73.74851227,80.29096985,90.52172852,72.80158997
0.614165997,1,261.841667,46.8575,266.589,44.5938,11.50860786,65.2003479,35.11329651,43.70420837,19.01685524,70.87601471,47.69622803,56.76383591
0.670656583,1,261.841667,46.8575,292.669444,45.255556,11.50860786,65.2003479,35.11329651,43.70420837,81.89266968,81.20903015,94.86753082,77.86894989
0.658204396,1,261.841667,46.8575,265.316,46.974,11.50860786,65.2003479,35.11329651,43.70420837,13.36180687,67.17084503,44.55718231,46.36514664
0.647774895,1,261.841667,46.8575,278.5,27.583333,11.50860786,65.2003479,35.11329651,43.70420837,54.72532272,173.3628845,106.4244843,78.48526001
0.744940894,1,261.841667,46.8575,285.092,41.002,11.50860786,65.2003479,35.11329651,43.70420837,80.75092316,117.5468216,96.56397247,101.5024872
0.349716446,1,291.9129,44.6342,266.589,44.5938,73.74851227,80.29096985,90.52172852,72.80158997,19.01685524,70.87601471,47.69622803,56.76383591
0.259374063,1,291.9129,44.6342,292.669444,45.255556,73.74851227,80.29096985,90.52172852,72.80158997,81.89266968,81.20903015,94.86753082,77.86894989
0.477156853,1,291.9129,44.6342,265.316,46.974,73.74851227,80.29096985,90.52172852,72.80158997,13.36180687,67.17084503,44.55718231,46.36514664
0.76672145,1,291.9129,44.6342,278.5,27.583333,73.74851227,80.29096985,90.52172852,72.80158997,54.72532272,173.3628845,106.4244843,78.48526001
0.667583379,1,291.9129,44.6342,285.092,41.002,73.74851227,80.29096985,90.52172852,72.80158997,80.75092316,117.5468216,96.56397247,101.5024872
0.433087098,1,266.589,44.5938,292.669444,45.255556,19.01685524,70.87601471,47.69622803,56.76383591,81.89266968,81.20903015,94.86753082,77.86894989
0.371500544,1,266.589,44.5938,265.316,46.974,19.01685524,70.87601471,47.69622803,56.76383591,13.36180687,67.17084503,44.55718231,46.36514664
0.801938426,1,266.589,44.5938,278.5,27.583333,19.01685524,70.87601471,47.69622803,56.76383591,54.72532272,173.3628845,106.4244843,78.48526001
0.724742268,1,266.589,44.5938,285.092,41.002,19.01685524,70.87601471,47.69622803,56.76383591,80.75092316,117.5468216,96.56397247,101.5024872
0.507595443,1,292.669444,45.255556,265.316,46.974,81.89266968,81.20903015,94.86753082,77.86894989,13.36180687,67.17084503,44.55718231,46.36514664
0.765197909,1,292.669444,45.255556,278.5,27.583333,81.89266968,81.20903015,94.86753082,77.86894989,54.72532272,173.3628845,106.4244843,78.48526001
0.688177956,1,292.669444,45.255556,285.092,41.002,81.89266968,81.20903015,94.86753082,77.86894989,80.75092316,117.5468216,96.56397247,101.5024872
0.55030116,1,265.316,46.974,278.5,27.583333,13.36180687,67.17084503,44.55718231,46.36514664,54.72532272,173.3628845,106.4244843,78.48526001
0.411464841,1,265.316,46.974,285.092,41.002,13.36180687,67.17084503,44.55718231,46.36514664,80.75092316,117.5468216,96.56397247,101.5024872
0.464296385,1,278.5,27.583333,285.092,41.002,54.72532272,173.3628845,106.4244843,78.48526001,80.75092316,117.5468216,96.56397247,101.5024872
